experimento;dataset;estructura_datos;clave;cantidad_tweets;repeticion;tiempo_ms;memoria_bytes
2261;auspol2019.csv;hashing_cerrado_double;user_id;60000;1;155.168;2621480
2262;auspol2019.csv;hashing_cerrado_double;user_id;60000;2;153.144;2621480
2263;auspol2019.csv;hashing_cerrado_double;user_id;60000;3;172.001;2621480
2264;auspol2019.csv;hashing_cerrado_double;user_id;60000;4;182.400;2621480
2265;auspol2019.csv;hashing_cerrado_double;user_id;60000;5;167.169;2621480
2266;auspol2019.csv;hashing_cerrado_double;user_id;60000;6;147.022;2621480
2267;auspol2019.csv;hashing_cerrado_double;user_id;60000;7;144.865;2621480
2268;auspol2019.csv;hashing_cerrado_double;user_id;60000;8;216.609;2621480
2269;auspol2019.csv;hashing_cerrado_double;user_id;60000;9;176.582;2621480
2270;auspol2019.csv;hashing_cerrado_double;user_id;60000;10;177.178;2621480
2271;auspol2019.csv;hashing_cerrado_double;user_id;60000;11;155.981;2621480
2272;auspol2019.csv;hashing_cerrado_double;user_id;60000;12;201.506;2621480
2273;auspol2019.csv;hashing_cerrado_double;user_id;60000;13;149.758;2621480
2274;auspol2019.csv;hashing_cerrado_double;user_id;60000;14;161.591;2621480
2275;auspol2019.csv;hashing_cerrado_double;user_id;60000;15;156.142;2621480
2276;auspol2019.csv;hashing_cerrado_double;user_id;60000;16;156.045;2621480
2277;auspol2019.csv;hashing_cerrado_double;user_id;60000;17;150.537;2621480
2278;auspol2019.csv;hashing_cerrado_double;user_id;60000;18;149.496;2621480
2279;auspol2019.csv;hashing_cerrado_double;user_id;60000;19;159.002;2621480
2280;auspol2019.csv;hashing_cerrado_double;user_id;60000;20;151.607;2621480
2281;auspol2019.csv;hashing_cerrado_double;user_id;70000;1;163.773;2621480
2282;auspol2019.csv;hashing_cerrado_double;user_id;70000;2;243.777;2621480
2283;auspol2019.csv;hashing_cerrado_double;user_id;70000;3;366.548;2621480
2284;auspol2019.csv;hashing_cerrado_double;user_id;70000;4;268.512;2621480
2285;auspol2019.csv;hashing_cerrado_double;user_id;70000;5;215.735;2621480
2286;auspol2019.csv;hashing_cerrado_double;user_id;70000;6;213.917;2621480
2287;auspol2019.csv;hashing_cerrado_double;user_id;70000;7;183.944;2621480
2288;auspol2019.csv;hashing_cerrado_double;user_id;70000;8;178.410;2621480
2289;auspol2019.csv;hashing_cerrado_double;user_id;70000;9;188.722;2621480
2290;auspol2019.csv;hashing_cerrado_double;user_id;70000;10;222.938;2621480
2291;auspol2019.csv;hashing_cerrado_double;user_id;70000;11;210.099;2621480
2292;auspol2019.csv;hashing_cerrado_double;user_id;70000;12;202.501;2621480
2293;auspol2019.csv;hashing_cerrado_double;user_id;70000;13;195.832;2621480
2294;auspol2019.csv;hashing_cerrado_double;user_id;70000;14;170.266;2621480
2295;auspol2019.csv;hashing_cerrado_double;user_id;70000;15;166.403;2621480
2296;auspol2019.csv;hashing_cerrado_double;user_id;70000;16;165.602;2621480
2297;auspol2019.csv;hashing_cerrado_double;user_id;70000;17;168.908;2621480
2298;auspol2019.csv;hashing_cerrado_double;user_id;70000;18;177.687;2621480
2299;auspol2019.csv;hashing_cerrado_double;user_id;70000;19;173.953;2621480
2300;auspol2019.csv;hashing_cerrado_double;user_id;70000;20;172.539;2621480
2301;auspol2019.csv;hashing_cerrado_double;user_id;80000;1;208.900;2621480
2302;auspol2019.csv;hashing_cerrado_double;user_id;80000;2;238.826;2621480
2303;auspol2019.csv;hashing_cerrado_double;user_id;80000;3;197.971;2621480
2304;auspol2019.csv;hashing_cerrado_double;user_id;80000;4;177.715;2621480
2305;auspol2019.csv;hashing_cerrado_double;user_id;80000;5;186.397;2621480
2306;auspol2019.csv;hashing_cerrado_double;user_id;80000;6;182.680;2621480
2307;auspol2019.csv;hashing_cerrado_double;user_id;80000;7;183.367;2621480
2308;auspol2019.csv;hashing_cerrado_double;user_id;80000;8;180.519;2621480
2309;auspol2019.csv;hashing_cerrado_double;user_id;80000;9;189.942;2621480
2310;auspol2019.csv;hashing_cerrado_double;user_id;80000;10;175.803;2621480
2311;auspol2019.csv;hashing_cerrado_double;user_id;80000;11;178.454;2621480
2312;auspol2019.csv;hashing_cerrado_double;user_id;80000;12;184.297;2621480
2313;auspol2019.csv;hashing_cerrado_double;user_id;80000;13;196.936;2621480
2314;auspol2019.csv;hashing_cerrado_double;user_id;80000;14;259.307;2621480
2315;auspol2019.csv;hashing_cerrado_double;user_id;80000;15;206.719;2621480
2316;auspol2019.csv;hashing_cerrado_double;user_id;80000;16;232.893;2621480
2317;auspol2019.csv;hashing_cerrado_double;user_id;80000;17;344.605;2621480
2318;auspol2019.csv;hashing_cerrado_double;user_id;80000;18;220.218;2621480
2319;auspol2019.csv;hashing_cerrado_double;user_id;80000;19;214.347;2621480
2320;auspol2019.csv;hashing_cerrado_double;user_id;80000;20;220.613;2621480
2321;auspol2019.csv;hashing_cerrado_double;user_id;90000;1;237.653;2621480
2322;auspol2019.csv;hashing_cerrado_double;user_id;90000;2;297.144;2621480
2323;auspol2019.csv;hashing_cerrado_double;user_id;90000;3;234.014;2621480
2324;auspol2019.csv;hashing_cerrado_double;user_id;90000;4;237.112;2621480
2325;auspol2019.csv;hashing_cerrado_double;user_id;90000;5;275.129;2621480
2326;auspol2019.csv;hashing_cerrado_double;user_id;90000;6;236.084;2621480
2327;auspol2019.csv;hashing_cerrado_double;user_id;90000;7;231.788;2621480
2328;auspol2019.csv;hashing_cerrado_double;user_id;90000;8;227.438;2621480
2329;auspol2019.csv;hashing_cerrado_double;user_id;90000;9;295.111;2621480
2330;auspol2019.csv;hashing_cerrado_double;user_id;90000;10;240.233;2621480
2331;auspol2019.csv;hashing_cerrado_double;user_id;90000;11;262.935;2621480
2332;auspol2019.csv;hashing_cerrado_double;user_id;90000;12;239.662;2621480
2333;auspol2019.csv;hashing_cerrado_double;user_id;90000;13;220.033;2621480
2334;auspol2019.csv;hashing_cerrado_double;user_id;90000;14;232.375;2621480
2335;auspol2019.csv;hashing_cerrado_double;user_id;90000;15;190.267;2621480
2336;auspol2019.csv;hashing_cerrado_double;user_id;90000;16;181.162;2621480
2337;auspol2019.csv;hashing_cerrado_double;user_id;90000;17;194.791;2621480
2338;auspol2019.csv;hashing_cerrado_double;user_id;90000;18;242.088;2621480
2339;auspol2019.csv;hashing_cerrado_double;user_id;90000;19;215.791;2621480
2340;auspol2019.csv;hashing_cerrado_double;user_id;90000;20;212.522;2621480
2341;auspol2019.csv;hashing_cerrado_double;user_id;100000;1;208.465;2621480
2342;auspol2019.csv;hashing_cerrado_double;user_id;100000;2;192.642;2621480
2343;auspol2019.csv;hashing_cerrado_double;user_id;100000;3;199.418;2621480
2344;auspol2019.csv;hashing_cerrado_double;user_id;100000;4;197.522;2621480
2345;auspol2019.csv;hashing_cerrado_double;user_id;100000;5;196.799;2621480
2346;auspol2019.csv;hashing_cerrado_double;user_id;100000;6;194.181;2621480
2347;auspol2019.csv;hashing_cerrado_double;user_id;100000;7;195.131;2621480
2348;auspol2019.csv;hashing_cerrado_double;user_id;100000;8;189.017;2621480
2349;auspol2019.csv;hashing_cerrado_double;user_id;100000;9;196.810;2621480
2350;auspol2019.csv;hashing_cerrado_double;user_id;100000;10;192.355;2621480
2351;auspol2019.csv;hashing_cerrado_double;user_id;100000;11;200.445;2621480
2352;auspol2019.csv;hashing_cerrado_double;user_id;100000;12;192.845;2621480
2353;auspol2019.csv;hashing_cerrado_double;user_id;100000;13;240.168;2621480
2354;auspol2019.csv;hashing_cerrado_double;user_id;100000;14;194.227;2621480
2355;auspol2019.csv;hashing_cerrado_double;user_id;100000;15;190.450;2621480
2356;auspol2019.csv;hashing_cerrado_double;user_id;100000;16;283.802;2621480
2357;auspol2019.csv;hashing_cerrado_double;user_id;100000;17;204.211;2621480
2358;auspol2019.csv;hashing_cerrado_double;user_id;100000;18;193.794;2621480
2359;auspol2019.csv;hashing_cerrado_double;user_id;100000;19;193.369;2621480
2360;auspol2019.csv;hashing_cerrado_double;user_id;100000;20;194.339;2621480
2361;auspol2019.csv;hashing_cerrado_double;user_id;110000;1;214.402;2621480
2362;auspol2019.csv;hashing_cerrado_double;user_id;110000;2;201.843;2621480
2363;auspol2019.csv;hashing_cerrado_double;user_id;110000;3;202.504;2621480
2364;auspol2019.csv;hashing_cerrado_double;user_id;110000;4;204.007;2621480
2365;auspol2019.csv;hashing_cerrado_double;user_id;110000;5;204.174;2621480
2366;auspol2019.csv;hashing_cerrado_double;user_id;110000;6;209.109;2621480
2367;auspol2019.csv;hashing_cerrado_double;user_id;110000;7;202.414;2621480
2368;auspol2019.csv;hashing_cerrado_double;user_id;110000;8;202.211;2621480
2369;auspol2019.csv;hashing_cerrado_double;user_id;110000;9;201.955;2621480
2370;auspol2019.csv;hashing_cerrado_double;user_id;110000;10;207.328;2621480
2371;auspol2019.csv;hashing_cerrado_double;user_id;110000;11;203.303;2621480
2372;auspol2019.csv;hashing_cerrado_double;user_id;110000;12;201.748;2621480
2373;auspol2019.csv;hashing_cerrado_double;user_id;110000;13;208.212;2621480
2374;auspol2019.csv;hashing_cerrado_double;user_id;110000;14;213.986;2621480
2375;auspol2019.csv;hashing_cerrado_double;user_id;110000;15;202.106;2621480
2376;auspol2019.csv;hashing_cerrado_double;user_id;110000;16;209.824;2621480
2377;auspol2019.csv;hashing_cerrado_double;user_id;110000;17;201.805;2621480
2378;auspol2019.csv;hashing_cerrado_double;user_id;110000;18;198.020;2621480
2379;auspol2019.csv;hashing_cerrado_double;user_id;110000;19;199.581;2621480
2380;auspol2019.csv;hashing_cerrado_double;user_id;110000;20;207.854;2621480
2381;auspol2019.csv;hashing_cerrado_double;user_id;120000;1;215.270;2621480
2382;auspol2019.csv;hashing_cerrado_double;user_id;120000;2;223.335;2621480
2383;auspol2019.csv;hashing_cerrado_double;user_id;120000;3;301.501;2621480
2384;auspol2019.csv;hashing_cerrado_double;user_id;120000;4;215.872;2621480
2385;auspol2019.csv;hashing_cerrado_double;user_id;120000;5;215.304;2621480
2386;auspol2019.csv;hashing_cerrado_double;user_id;120000;6;217.882;2621480
2387;auspol2019.csv;hashing_cerrado_double;user_id;120000;7;225.586;2621480
2388;auspol2019.csv;hashing_cerrado_double;user_id;120000;8;215.581;2621480
2389;auspol2019.csv;hashing_cerrado_double;user_id;120000;9;219.850;2621480
2390;auspol2019.csv;hashing_cerrado_double;user_id;120000;10;220.448;2621480
2391;auspol2019.csv;hashing_cerrado_double;user_id;120000;11;222.320;2621480
2392;auspol2019.csv;hashing_cerrado_double;user_id;120000;12;220.718;2621480
2393;auspol2019.csv;hashing_cerrado_double;user_id;120000;13;232.098;2621480
2394;auspol2019.csv;hashing_cerrado_double;user_id;120000;14;225.278;2621480
2395;auspol2019.csv;hashing_cerrado_double;user_id;120000;15;227.487;2621480
2396;auspol2019.csv;hashing_cerrado_double;user_id;120000;16;227.431;2621480
2397;auspol2019.csv;hashing_cerrado_double;user_id;120000;17;224.985;2621480
2398;auspol2019.csv;hashing_cerrado_double;user_id;120000;18;226.340;2621480
2399;auspol2019.csv;hashing_cerrado_double;user_id;120000;19;223.168;2621480
2400;auspol2019.csv;hashing_cerrado_double;user_id;120000;20;213.201;2621480
2401;auspol2019.csv;hashing_cerrado_double;user_id;130000;1;229.036;2621480
2402;auspol2019.csv;hashing_cerrado_double;user_id;130000;2;233.598;2621480
2403;auspol2019.csv;hashing_cerrado_double;user_id;130000;3;240.605;2621480
2404;auspol2019.csv;hashing_cerrado_double;user_id;130000;4;230.784;2621480
2405;auspol2019.csv;hashing_cerrado_double;user_id;130000;5;237.179;2621480
2406;auspol2019.csv;hashing_cerrado_double;user_id;130000;6;232.351;2621480
2407;auspol2019.csv;hashing_cerrado_double;user_id;130000;7;244.851;2621480
2408;auspol2019.csv;hashing_cerrado_double;user_id;130000;8;230.165;2621480
2409;auspol2019.csv;hashing_cerrado_double;user_id;130000;9;234.248;2621480
2410;auspol2019.csv;hashing_cerrado_double;user_id;130000;10;235.697;2621480
2411;auspol2019.csv;hashing_cerrado_double;user_id;130000;11;225.234;2621480
2412;auspol2019.csv;hashing_cerrado_double;user_id;130000;12;229.882;2621480
2413;auspol2019.csv;hashing_cerrado_double;user_id;130000;13;232.052;2621480
2414;auspol2019.csv;hashing_cerrado_double;user_id;130000;14;237.173;2621480
2415;auspol2019.csv;hashing_cerrado_double;user_id;130000;15;223.431;2621480
2416;auspol2019.csv;hashing_cerrado_double;user_id;130000;16;223.782;2621480
2417;auspol2019.csv;hashing_cerrado_double;user_id;130000;17;223.971;2621480
2418;auspol2019.csv;hashing_cerrado_double;user_id;130000;18;234.399;2621480
2419;auspol2019.csv;hashing_cerrado_double;user_id;130000;19;239.403;2621480
2420;auspol2019.csv;hashing_cerrado_double;user_id;130000;20;281.124;2621480
2421;auspol2019.csv;hashing_cerrado_double;user_id;140000;1;241.035;2621480
2422;auspol2019.csv;hashing_cerrado_double;user_id;140000;2;250.864;2621480
2423;auspol2019.csv;hashing_cerrado_double;user_id;140000;3;247.929;2621480
2424;auspol2019.csv;hashing_cerrado_double;user_id;140000;4;239.489;2621480
2425;auspol2019.csv;hashing_cerrado_double;user_id;140000;5;245.069;2621480
2426;auspol2019.csv;hashing_cerrado_double;user_id;140000;6;255.073;2621480
2427;auspol2019.csv;hashing_cerrado_double;user_id;140000;7;247.714;2621480
2428;auspol2019.csv;hashing_cerrado_double;user_id;140000;8;244.982;2621480
2429;auspol2019.csv;hashing_cerrado_double;user_id;140000;9;243.740;2621480
2430;auspol2019.csv;hashing_cerrado_double;user_id;140000;10;241.408;2621480
2431;auspol2019.csv;hashing_cerrado_double;user_id;140000;11;327.538;2621480
2432;auspol2019.csv;hashing_cerrado_double;user_id;140000;12;302.702;2621480
2433;auspol2019.csv;hashing_cerrado_double;user_id;140000;13;250.045;2621480
2434;auspol2019.csv;hashing_cerrado_double;user_id;140000;14;235.951;2621480
2435;auspol2019.csv;hashing_cerrado_double;user_id;140000;15;246.944;2621480
2436;auspol2019.csv;hashing_cerrado_double;user_id;140000;16;253.158;2621480
2437;auspol2019.csv;hashing_cerrado_double;user_id;140000;17;251.400;2621480
2438;auspol2019.csv;hashing_cerrado_double;user_id;140000;18;243.665;2621480
2439;auspol2019.csv;hashing_cerrado_double;user_id;140000;19;250.640;2621480
2440;auspol2019.csv;hashing_cerrado_double;user_id;140000;20;248.052;2621480
2441;auspol2019.csv;hashing_cerrado_double;user_id;150000;1;307.836;2621480
2442;auspol2019.csv;hashing_cerrado_double;user_id;150000;2;263.791;2621480
2443;auspol2019.csv;hashing_cerrado_double;user_id;150000;3;292.152;2621480
2444;auspol2019.csv;hashing_cerrado_double;user_id;150000;4;282.413;2621480
2445;auspol2019.csv;hashing_cerrado_double;user_id;150000;5;261.819;2621480
2446;auspol2019.csv;hashing_cerrado_double;user_id;150000;6;253.294;2621480
2447;auspol2019.csv;hashing_cerrado_double;user_id;150000;7;259.175;2621480
2448;auspol2019.csv;hashing_cerrado_double;user_id;150000;8;259.565;2621480
2449;auspol2019.csv;hashing_cerrado_double;user_id;150000;9;257.245;2621480
2450;auspol2019.csv;hashing_cerrado_double;user_id;150000;10;257.631;2621480
2451;auspol2019.csv;hashing_cerrado_double;user_id;150000;11;254.641;2621480
2452;auspol2019.csv;hashing_cerrado_double;user_id;150000;12;268.340;2621480
2453;auspol2019.csv;hashing_cerrado_double;user_id;150000;13;257.153;2621480
2454;auspol2019.csv;hashing_cerrado_double;user_id;150000;14;254.619;2621480
2455;auspol2019.csv;hashing_cerrado_double;user_id;150000;15;247.310;2621480
2456;auspol2019.csv;hashing_cerrado_double;user_id;150000;16;251.688;2621480
2457;auspol2019.csv;hashing_cerrado_double;user_id;150000;17;312.545;2621480
2458;auspol2019.csv;hashing_cerrado_double;user_id;150000;18;251.888;2621480
2459;auspol2019.csv;hashing_cerrado_double;user_id;150000;19;263.842;2621480
2460;auspol2019.csv;hashing_cerrado_double;user_id;150000;20;265.139;2621480
2461;auspol2019.csv;hashing_cerrado_double;user_id;160000;1;273.858;2621480
2462;auspol2019.csv;hashing_cerrado_double;user_id;160000;2;267.767;2621480
2463;auspol2019.csv;hashing_cerrado_double;user_id;160000;3;407.545;2621480
2464;auspol2019.csv;hashing_cerrado_double;user_id;160000;4;379.123;2621480
2465;auspol2019.csv;hashing_cerrado_double;user_id;160000;5;363.381;2621480
2466;auspol2019.csv;hashing_cerrado_double;user_id;160000;6;283.871;2621480
2467;auspol2019.csv;hashing_cerrado_double;user_id;160000;7;283.927;2621480
2468;auspol2019.csv;hashing_cerrado_double;user_id;160000;8;334.019;2621480
2469;auspol2019.csv;hashing_cerrado_double;user_id;160000;9;334.161;2621480
2470;auspol2019.csv;hashing_cerrado_double;user_id;160000;10;399.046;2621480
2471;auspol2019.csv;hashing_cerrado_double;user_id;160000;11;410.677;2621480
2472;auspol2019.csv;hashing_cerrado_double;user_id;160000;12;386.343;2621480
2473;auspol2019.csv;hashing_cerrado_double;user_id;160000;13;320.171;2621480
2474;auspol2019.csv;hashing_cerrado_double;user_id;160000;14;348.341;2621480
2475;auspol2019.csv;hashing_cerrado_double;user_id;160000;15;396.021;2621480
2476;auspol2019.csv;hashing_cerrado_double;user_id;160000;16;373.263;2621480
2477;auspol2019.csv;hashing_cerrado_double;user_id;160000;17;324.606;2621480
2478;auspol2019.csv;hashing_cerrado_double;user_id;160000;18;291.733;2621480
2479;auspol2019.csv;hashing_cerrado_double;user_id;160000;19;298.322;2621480
2480;auspol2019.csv;hashing_cerrado_double;user_id;160000;20;267.312;2621480
2481;auspol2019.csv;hashing_cerrado_double;user_id;170000;1;278.779;2621480
2482;auspol2019.csv;hashing_cerrado_double;user_id;170000;2;277.732;2621480
2483;auspol2019.csv;hashing_cerrado_double;user_id;170000;3;278.526;2621480
2484;auspol2019.csv;hashing_cerrado_double;user_id;170000;4;270.659;2621480
2485;auspol2019.csv;hashing_cerrado_double;user_id;170000;5;279.510;2621480
2486;auspol2019.csv;hashing_cerrado_double;user_id;170000;6;275.873;2621480
2487;auspol2019.csv;hashing_cerrado_double;user_id;170000;7;278.725;2621480
2488;auspol2019.csv;hashing_cerrado_double;user_id;170000;8;270.614;2621480
2489;auspol2019.csv;hashing_cerrado_double;user_id;170000;9;275.762;2621480
2490;auspol2019.csv;hashing_cerrado_double;user_id;170000;10;280.341;2621480
2491;auspol2019.csv;hashing_cerrado_double;user_id;170000;11;276.449;2621480
2492;auspol2019.csv;hashing_cerrado_double;user_id;170000;12;272.271;2621480
2493;auspol2019.csv;hashing_cerrado_double;user_id;170000;13;277.305;2621480
2494;auspol2019.csv;hashing_cerrado_double;user_id;170000;14;280.724;2621480
2495;auspol2019.csv;hashing_cerrado_double;user_id;170000;15;282.756;2621480
2496;auspol2019.csv;hashing_cerrado_double;user_id;170000;16;278.062;2621480
2497;auspol2019.csv;hashing_cerrado_double;user_id;170000;17;273.642;2621480
2498;auspol2019.csv;hashing_cerrado_double;user_id;170000;18;361.541;2621480
2499;auspol2019.csv;hashing_cerrado_double;user_id;170000;19;283.395;2621480
2500;auspol2019.csv;hashing_cerrado_double;user_id;170000;20;309.825;2621480
2501;auspol2019.csv;hashing_cerrado_double;user_id;180000;1;295.884;2621480
2502;auspol2019.csv;hashing_cerrado_double;user_id;180000;2;286.496;2621480
2503;auspol2019.csv;hashing_cerrado_double;user_id;180000;3;284.453;2621480
